D1,DS1,DSF,DpA,DpB,T1,T2,T3,T4,deltaT,P,M01,M02,VA,VB,D2A,D2B,Ds,TS1,SF,D3A,D3B,DS2A,DS2B,POA,POB,TsA,TsB,SFA,SFB,DgA,YseA,YsynA,YuntA,CaoA,DgB,YseB,YsynB,YuntB,CaoB,Ym,CaO,R
225.0,1638.0,102.0,200.0,242.0,86.0,82.52,82.09,81.47,0.619,324.31,91.24,70.48,476.0,567.0,335.0,364.0,1473.0,33.18,25.44,99.44,97.63,1234.0,1237.0,25.14,25.35,0.82,0.79,28.91,29.4,112.0,0.22,0.53,0.18,32.46,113.0,0.19,0.54,0.17,32.56,0.915,32.51,95.22
215.0,1636.0,100.0,219.0,245.0,84.0,82.26,81.88,81.24,0.631,316.43,92.66,79.34,400.0,512.0,343.0,372.0,1499.0,34.33,33.81,89.04,97.92,1246.0,1245.0,25.41,25.59,0.82,0.8,30.38,31.36,114.0,0.18,0.55,0.17,32.57,115.0,0.17,0.56,0.16000000000000003,32.41,0.895,32.49,95.32
243.0,1626.0,109.0,269.0,271.0,85.0,82.56,82.23,80.88,1.353,314.99,93.11,91.06,391.0,483.0,409.0,429.0,1501.0,34.26,33.69,94.66,122.43,1251.0,1252.0,25.41,25.59,0.82,0.8,30.38,31.36,134.0,0.16,0.56,0.17,32.44,135.0,0.14,0.57,0.18,32.52,0.89,32.48,95.34
245.0,1622.0,110.0,273.0,275.0,86.0,82.45,82.09,81.03,1.05,315.0,93.21,82.58,389.0,478.0,401.0,437.0,1486.0,32.99,30.56,100.94,124.33,1250.0,1253.0,25.41,25.59,0.82,0.8,30.38,31.36,133.0,0.17,0.57,0.18,32.43,133.0,0.18,0.56,0.17,32.57,0.915,32.5,95.21
231.0,1636.0,103.0,238.0,224.0,86.0,82.5,82.15,81.13,1.02,315.18,93.05,84.32,391.0,565.0,380.0,315.0,1495.0,,32.28,108.2,102.53,1254.0,1253.0,25.77,25.61,0.68,0.72,29.89,28.42,128.0,0.09,0.58,0.18,32.46,128.0,0.1,0.57,0.17,32.6,0.845,32.53,95.58
192.0,1655.0,91.0,186.0,222.0,85.0,82.47,82.09,80.98,1.1,321.31,90.68,55.11,507.0,540.0,297.0,357.0,1507.0,,31.91,82.99,113.24,1246.0,1245.0,25.77,25.61,0.68,0.72,29.89,28.42,114.0,0.11,0.55,0.18,32.57,114.0,0.17,0.56,0.18,32.4,0.875,32.49,95.42
191.0,1651.0,90.0,188.0,216.0,86.0,82.42,82.06,81.38,0.678,323.07,90.23,65.31,415.0,495.0,311.0,336.0,1496.0,,32.48,98.89,104.45,1247.0,1248.0,25.77,25.61,0.68,0.72,29.89,28.42,112.0,0.18,0.56,0.18,32.34,111.0,0.11,0.57,0.16000000000000003,32.42,0.88,32.38,95.38
193.0,1645.0,90.0,199.0,217.0,86.0,82.66,82.31,81.41,0.893,325.16,88.93,68.67,474.0,552.0,317.0,346.0,1495.0,,29.07,82.96,106.66,1236.0,1238.0,25.3,25.01,0.78,0.8,28.9,29.89,105.0,0.14,0.55,0.18,32.46,105.0,0.11,0.56,0.17,32.35,0.855,32.41,95.51
194.0,1633.0,90.0,201.0,214.0,84.0,82.3,81.96,81.26,0.699,319.7,88.22,71.63,436.0,473.0,319.0,353.0,1495.0,,31.44,87.07,109.85,1247.0,1248.0,25.3,25.01,0.78,0.8,28.9,29.89,100.0,0.17,0.56,0.19,32.37,101.0,0.14,0.56,0.18,32.49,0.9,32.43,95.28
198.0,1643.0,90.0,194.0,219.0,85.0,82.25,81.87,81.01,0.862,321.41,87.82,68.05,465.0,548.0,318.0,344.0,1496.0,,30.49,90.94,111.67,1242.0,1243.0,25.3,25.01,0.78,0.8,28.9,29.89,105.0,0.11,0.55,0.19,32.44,105.0,0.14,0.56,0.17,32.56,0.86,32.5,95.5
213.0,1650.0,105.0,201.0,228.0,86.0,82.8,82.41,81.62,0.791,318.48,90.38,65.97,406.0,481.0,341.0,377.0,1485.0,33.05,28.76,98.96,89.9,1247.0,1250.0,25.23,25.31,0.74,0.8,29.4,28.42,119.0,0.15,0.58,0.17,32.38,117.0,0.14,0.57,0.16000000000000003,32.45,0.885,32.42,95.36
251.0,1635.0,109.0,209.0,237.0,86.0,82.83,82.51,81.44,1.061,315.06,91.01,77.85,364.0,439.0,366.0,381.0,1503.0,35.27,32.83,99.22,115.49,1245.0,1248.0,25.23,25.31,0.74,0.8,29.4,28.42,126.0,0.14,0.57,0.18,32.41,126.0,0.13,0.56,0.17,32.58,0.875,32.5,95.42
228.0,1640.0,110.0,230.0,252.0,86.0,82.83,82.51,81.47,1.04,313.86,90.76,85.75,400.0,476.0,370.0,426.0,1504.0,34.5,27.51,104.67,105.6,1250.0,1251.0,25.23,25.31,0.74,0.8,29.4,28.42,133.0,0.17,0.55,0.17,32.55,130.0,0.23500000000000001,0.54,0.19,32.48,0.935,32.52,95.11
245.0,1637.0,110.0,223.0,262.0,85.0,82.42,82.04,81.23,0.812,314.05,91.89,73.73,367.0,411.0,369.0,419.0,1488.0,33.22,30.41,109.14,123.1,1250.0,1253.0,24.98,25.05,0.68,0.74,31.36,30.87,134.0,0.16,0.56,0.18,32.54,134.0,0.21,0.55,0.17,32.37,0.915,32.46,95.21
211.0,1614.0,95.0,215.0,248.0,85.0,82.29,81.95,80.64,1.313,323.38,88.92,85.62,510.0,467.0,334.0,404.0,1495.0,34.71,33.65,94.13,112.27,1242.0,1244.0,24.98,25.05,0.68,0.74,31.36,30.87,124.0,0.17,0.57,0.18,32.44,122.0,0.2,0.55,0.17,32.57,0.92,32.51,95.19
228.0,1590.0,94.0,254.0,235.0,87.0,82.57,82.19,81.1,1.08,324.63,88.56,76.66,525.0,493.0,340.0,430.0,1492.0,34.87,30.69,75.44,138.65,1237.0,1237.0,24.98,25.05,0.68,0.74,31.36,30.87,119.0,0.11,0.55,0.17,32.42,116.0,0.13,0.56,0.16000000000000003,32.32,0.835,32.37,95.61
229.0,1566.0,53.0,135.5,127.0,81.0,81.17999999999999,80.56,80.09,0.874,344.2125,85.67,91.45,653.0,690.0,291.0,379.0,1487.0,,29.9,83.98,131.96,1238.0,1240.0,25.21,25.03,0.6,0.68,27.44,28.42,135.0,,,,,154.5,,,,,,,
165.0,1646.0,69.0,226.0,180.0,82.0,82.55,81.62,80.39,1.616,327.18,85.89,84.62,373.0,700.5,375.0,275.5,1474.0,,33.0,106.39,142.99,,,25.21,25.03,0.6,0.68,27.44,28.42,114.0,0.16,0.55,0.19,32.55,123.0,,,,,,,
218.0,1623.0,101.0,221.0,215.0,86.0,82.46,82.08,81.54,0.542,320.09,88.45,56.34,468.0,514.0,328.0,381.0,1507.0,,28.59,93.72,81.47,1247.0,1249.0,25.21,25.03,0.6,0.68,27.44,28.42,119.0,0.14,0.56,0.17,32.61,115.0,0.15,0.57,0.16000000000000003,32.53,0.875,32.57,95.43
226.0,1617.0,100.0,228.0,238.0,87.0,82.33,81.96,81.43,0.528,319.37,88.7,72.51,431.0,501.0,351.0,369.0,1498.0,35.16,33.69,100.09,112.67,1241.0,1242.0,25.17,25.24,0.61,0.64,30.38,29.4,121.0,0.17,0.57,0.17,32.39,121.0,0.13,0.56,0.17,32.55,0.885,32.47,95.37
228.0,1610.0,100.0,230.0,219.0,88.0,82.35,82.0,81.39,0.607,319.32,89.58,56.4,500.0,529.0,357.0,369.0,1482.0,32.79,28.42,89.98,122.45,1247.0,1249.0,25.17,25.24,0.61,0.64,30.38,29.4,121.0,0.18,0.58,0.16000000000000003,32.49,123.0,0.15,0.57,0.16000000000000003,32.61,0.9,32.55,95.3
232.0,1613.0,100.0,205.0,228.0,88.0,82.5,82.1,81.55,0.548,322.35,88.86,60.77,463.0,536.0,337.0,372.0,1492.0,34.46,30.26,105.27,104.62,1242.0,1244.0,25.17,25.24,0.61,0.64,30.38,29.4,115.0,0.16,0.56,0.16000000000000003,32.52,114.0,0.14,0.55,0.17,32.62,0.87,32.57,95.46
208.0,1617.0,90.0,159.0,238.0,87.0,82.69,82.3,81.77,0.658,324.89,88.19,67.79,545.0,491.0,332.0,375.0,1495.0,,31.0,111.04,84.17,1243.0,1246.0,25.13,25.4,0.65,0.67,29.89,28.42,111.0,0.15,0.55,0.17,32.47,115.0,0.17,0.56,0.18,32.39,0.89,32.43,95.33
213.0,1626.0,96.0,208.0,248.0,88.0,82.55,82.18,81.14,1.031,319.75,88.83,72.33,478.0,447.0,363.0,390.0,1495.0,34.18,30.32,86.82,114.56,1247.0,1252.0,25.13,25.4,0.65,0.67,29.89,28.42,132.0,0.11,0.56,0.17,32.51,124.0,0.12,0.57,0.18,32.63,0.855,32.57,95.54
217.0,1638.0,100.0,204.0,241.0,88.0,82.72,82.35,81.5,0.846,319.33,91.14,68.44,476.0,541.0,331.0,380.0,1483.0,33.74,29.88,101.59,97.21,1241.0,1244.0,25.13,25.4,0.65,0.67,29.89,28.42,112.0,0.15,0.54,0.19,32.42,113.0,0.13,0.56,0.17,32.62,0.87,32.52,95.45
219.0,1644.0,100.0,216.0,234.0,86.0,82.66,82.31,81.55,0.757,315.22,92.06,72.8,455.0,493.0,337.0,369.0,1492.0,33.5,29.95,101.09,101.43,1250.0,1252.0,25.6,25.53,0.67,0.69,31.36,29.4,123.0,0.13,0.56,0.18,32.51,123.0,0.16,0.58,0.17,32.6,0.89,32.56,95.35
218.0,1645.0,100.0,229.0,226.0,87.0,82.61,82.25,81.41,0.843,318.11,90.8,75.97,433.0,436.0,342.0,386.0,1493.0,33.95,33.45,83.16,119.89,1247.0,1249.0,25.6,25.53,0.67,0.69,31.36,29.4,121.0,0.1,0.57,0.17,32.44,120.0,0.13,0.56,0.16000000000000003,32.6,0.845,32.52,95.58
219.0,1653.0,100.0,228.0,259.0,87.0,82.52,82.2,81.06,1.138,318.06,91.29,85.04,445.0,469.0,345.0,390.0,1495.0,34.07,34.11,106.89,89.52,1251.0,1254.0,25.6,25.53,0.67,0.69,31.36,29.4,129.0,0.13,0.56,0.16000000000000003,32.47,130.0,0.14,0.57,0.17,32.55,0.865,32.51,95.48
215.0,1652.0,101.0,234.0,267.0,87.0,82.42,82.04,80.8,1.242,318.09,91.37,84.01,447.0,476.0,355.0,400.0,1491.0,,34.67,105.98,107.96,1243.0,1244.0,25.01,25.22,0.9,0.86,28.91,29.89,128.0,0.15,0.55,0.16000000000000003,32.51,128.0,0.11,0.56,0.19,32.38,0.86,32.45,95.49
238.0,1639.0,110.0,245.0,246.0,87.0,82.69,82.33,81.26,1.063,318.47,91.86,86.41,430.0,447.0,363.0,422.0,1501.0,,30.26,82.33,129.28,1246.0,1246.0,25.01,25.22,0.9,0.86,28.91,29.89,134.0,0.13,0.57,0.18,32.39,135.0,0.12,0.58,0.16000000000000003,32.58,0.87,32.49,95.45
213.0,1642.0,99.0,236.0,211.0,85.0,82.22,81.83,80.82,1.012,320.5,91.58,73.31,423.0,582.0,377.0,299.0,1493.0,,34.65,109.87,115.85,1243.0,1243.0,25.01,25.22,0.9,0.86,28.91,29.89,137.0,0.14,0.59,0.16000000000000003,32.42,137.0,0.13,0.58,0.17,32.48,0.885,32.45,95.36
215.0,1657.0,99.0,230.0,254.0,86.0,82.45,81.98,80.8,1.18,324.21,91.27,73.18,480.0,557.0,370.0,377.0,1495.0,,32.41,96.36,108.35,1239.0,1241.0,24.98,24.85,0.72,0.85,29.4,30.38,127.0,0.22,0.57,0.17,32.42,127.0,0.2,0.55,0.18,32.57,0.945,32.5,95.06
211.0,1657.0,100.0,233.0,242.0,86.0,82.31,81.9,80.92,0.979,325.2,92.11,66.99,393.0,481.0,373.0,367.0,1493.0,,32.05,108.34,115.63,1243.0,1243.0,24.98,24.85,0.72,0.85,29.4,30.38,133.0,0.2,0.57,0.17,32.58,131.0,0.19,0.56,0.19,32.63,0.94,32.61,95.1
210.0,1669.0,104.0,221.0,257.0,86.0,82.73,82.35,81.23,1.121,324.62,93.09,74.82,445.0,521.0,350.0,382.0,1491.0,,30.7,99.72,97.83,1245.0,1245.0,24.98,24.85,0.72,0.85,29.4,30.38,123.0,0.18,0.56,0.16000000000000003,32.51,124.0,0.17,0.58,0.16000000000000003,32.48,0.905,32.5,95.27
238.0,1674.0,109.0,239.0,266.0,85.0,82.7,82.36,81.29,1.071,315.05,93.89,85.67,375.0,461.0,378.0,398.0,1502.0,,36.33,102.01,92.39,1254.0,1257.0,25.52,25.61,0.8,0.74,32.34,31.36,142.0,0.21,0.56,0.17,32.55,141.0,0.2,0.59,0.17,32.39,0.95,32.47,95.03
225.0,1667.0,109.0,243.0,262.0,86.0,82.78,82.48,81.16,1.317,314.84,91.7,94.83,375.0,480.0,377.0,402.0,1507.0,,37.14875000000001,96.6,82.3,1256.0,1258.0,25.52,25.61,0.8,0.74,32.34,31.36,145.0,0.12,0.58,0.17,32.6,145.0,0.14,0.57,0.18,32.56,0.88,32.58,95.41
243.0,1644.0,106.0,253.0,247.0,85.0,82.62,82.28,81.26,1.018,315.9,91.38,87.0,356.0,619.0,373.0,412.0,1493.0,,32.91,102.36,72.45,1255.0,1255.0,25.52,25.61,0.8,0.74,32.34,31.36,144.0,0.13,0.55,0.19,32.58,144.0,0.22,0.54,0.18,32.54,0.905,32.56,95.27
167.0,1664.0,81.0,180.0,190.0,84.0,82.39,81.44,80.82,0.788,322.59,89.18,81.35,530.0,700.5,334.0,340.0,1493.0,,32.19,119.64,102.13,1247.0,1251.0,24.68,24.88,0.68,0.7,31.85,32.34,130.0,0.11,0.54,0.19,32.55,138.0,0.12,0.56,0.18,32.38,0.85,32.47,95.55
244.0,1619.0,106.0,241.0,260.0,85.0,82.41,81.99,81.36,0.626,320.39,91.98,74.76,364.0,425.0,375.0,403.0,1494.0,,29.95,97.87,108.73,1246.0,1247.0,24.68,24.88,0.68,0.7,31.85,32.34,132.0,0.18,0.56,0.18,32.55,132.0,0.23500000000000001,0.57,0.17,32.46,0.95,32.51,95.03
197.0,1616.0,87.0,221.0,239.0,85.0,82.32,81.9,80.75,1.147,333.38,88.06,71.51,502.0,539.0,325.0,389.0,1485.0,,34.61,92.33,109.44,1233.0,1236.0,24.68,24.88,0.68,0.7,31.85,32.34,113.0,0.17,0.55,0.16000000000000003,32.51,114.0,0.16,0.56,0.19,32.44,0.895,32.48,95.31
192.0,1645.0,90.0,218.0,220.0,85.0,82.13,81.72,80.9,0.823,324.43,90.44,50.55,468.0,484.0,321.0,356.0,1493.0,,32.24,79.79,70.93,1242.0,1244.0,24.82,24.97,0.7,0.76,31.36,31.85,112.0,0.14,0.56,0.16000000000000003,32.49,116.0,0.17,0.58,0.17,32.38,0.89,32.44,95.34
211.0,1646.0,97.0,217.0,216.0,86.0,82.59,82.27,81.05,1.215,330.6,89.58,66.84,432.0,470.0,340.0,358.0,1498.0,,32.77,104.33,126.2,1245.0,1248.0,24.82,24.97,0.7,0.76,31.36,31.85,120.0,0.14,0.58,0.18,32.45,118.0,0.19,0.57,0.17,32.48,0.915,32.47,95.21
185.0,1645.0,84.0,216.0,218.0,84.0,82.29,81.92,80.59,1.326,344.2125,86.07,59.25,498.0,553.0,322.0,337.0,1483.0,,31.92,92.14,111.37,1233.0,1235.0,24.82,24.97,0.7,0.76,31.36,31.85,113.0,0.18,0.55,0.16000000000000003,32.43,112.0,0.17,0.56,0.17,32.52,0.895,32.48,95.31
193.0,1566.0,53.0,135.5,127.0,72.0,81.17999999999999,80.56,79.58500000000001,2.1602499999999996,344.2125,72.12,72.58,656.875,700.5,279.0,275.5,,,,129.34,94.06,,,23.06125000000001,23.065000000000005,0.68,0.7,26.95,27.44,115.0,,,,,120.0,,,,,,,
202.0,1622.0,92.0,203.0,211.0,86.0,82.43,82.72,79.58500000000001,2.1602499999999996,328.02,81.86,68.84,466.0,539.0,330.0,337.0,1455.0,,27.23,74.63,88.75,1218.5,1217.0,23.06125000000001,23.065000000000005,0.68,0.7,26.95,27.44,97.0,0.15,0.55,0.18,32.58,102.0,0.14,0.56,0.17,32.47,0.875,32.53,95.43
217.0,1635.0,101.0,208.0,223.0,87.0,83.08,82.76,80.6,2.1602499999999996,323.34,87.81,62.36,476.0,578.0,325.0,340.0,1498.0,35.66,31.73,92.97,95.13,1235.0,1244.0,24.87,25.01,0.7,0.75,29.4,28.91,109.0,0.17,0.54,0.16000000000000003,32.6,109.0,0.18,0.56,0.17,32.39,0.89,32.5,95.34
243.0,1645.0,109.0,241.0,255.0,88.0,82.86,82.61,80.59,2.022,316.03,89.45,79.84,458.0,530.0,363.0,403.0,1515.0,37.07,28.73,81.11,93.2,1242.0,,24.87,25.01,0.7,0.75,29.4,28.91,125.0,0.14,0.56,0.17,32.47,126.0,0.14,0.57,0.16000000000000003,32.39,0.87,32.43,95.44
207.0,1650.0,97.0,196.0,254.0,88.0,83.15,82.84,81.52,1.328,320.33,88.93,80.41,505.0,472.0,275.0,413.0,1498.0,34.45,30.39,94.34,104.6,1249.0,,24.87,25.01,0.7,0.75,29.4,28.91,131.0,0.23,0.56,0.18,32.56,126.0,0.23,0.54,0.19,32.48,0.965,32.52,94.96
140.0,1662.0,61.0,179.0,267.0,83.0,82.37,81.18,80.7,0.899,323.96,85.28,89.59,656.875,580.0,244.5,397.0,1490.0,33.72,30.56,111.9,125.9,1246.0,1246.0,25.27,25.31,0.69,0.72,31.85,31.36,136.0,0.16,0.55,0.17,32.49,134.0,0.14,0.56,0.16000000000000003,32.59,0.87,32.54,95.45
209.0,1666.0,99.0,245.0,240.0,87.0,83.04,82.9,81.34,1.558,319.96,90.53,76.17,493.0,516.0,362.0,379.0,1496.0,34.09,29.28,85.12,106.78,1248.0,1247.0,25.27,25.31,0.69,0.72,31.85,31.36,127.0,0.15,0.58,0.18,32.49,113.0,0.17,0.57,0.18,32.52,0.915,32.51,95.21
207.0,1652.0,100.0,248.0,266.0,88.0,82.47,82.17,80.9,1.275,314.65,91.38,74.58,418.0,467.0,380.0,390.0,1495.0,34.56,31.12,106.48,111.76,1244.0,1245.0,25.27,25.31,0.69,0.72,31.85,31.36,127.0,0.23500000000000001,0.55,0.19,32.58,127.0,0.23500000000000001,0.57,0.17,32.38,0.99,32.48,94.82
193.0,1644.0,87.0,251.0,236.0,87.0,82.33,82.07,80.87,1.203,319.85,86.85,85.7,492.0,587.0,380.0,379.0,1490.0,34.04,31.61,92.8,100.38,1244.0,1246.0,24.63,24.66,0.76,0.83,32.34,33.81,127.0,0.2,0.57,0.18,32.61,125.0,0.19,0.55,0.17,32.38,0.93,32.5,95.13
141.0,1661.0,72.0,232.0,276.0,87.0,82.66,81.91,80.98,0.932,324.75,84.28,88.5,656.875,478.0,271.0,423.0,1471.0,32.76,28.35,109.37,114.31,1235.0,1233.0,24.63,24.66,0.76,0.83,32.34,33.81,131.0,0.15,0.56,0.17,32.6,122.0,0.16,0.57,0.18,32.48,0.895,32.54,95.32
236.0,1633.0,99.0,239.0,258.0,90.0,82.29,82.06,80.42,1.637,317.66,86.57,69.42,499.0,533.0,356.0,408.0,1479.0,33.5,31.11,80.31,127.51,1238.0,1239.0,24.63,24.66,0.76,0.83,32.34,33.81,120.0,0.14,0.57,0.18,32.39,120.0,0.16,0.58,0.17,32.48,0.9,32.44,95.28
156.0,1654.0,74.0,181.0,168.0,86.0,82.57,82.34,81.14,1.205,326.74,85.32,74.28,505.0,564.0,370.0,426.0,1485.0,33.47,28.3,93.42,91.73,1241.0,1244.0,24.48,24.79,0.88,0.89,33.32,31.36,121.0,0.21,0.56,0.18,32.39,126.0,0.21,0.58,0.19,32.42,0.965,32.41,94.94
183.0,1675.0,87.0,216.0,266.0,92.0,82.66,82.35,81.09,1.259,319.78,86.54,71.81,487.0,482.0,362.0,391.0,1500.0,35.03,31.79,78.24,107.65,1242.0,1245.0,24.48,24.79,0.88,0.89,33.32,31.36,111.0,0.18,0.59,0.18,32.52,116.0,0.16,0.58,0.17,32.57,0.93,32.55,95.14
218.0,1642.0,100.0,253.0,272.0,86.0,82.77,82.58,81.18,1.394,319.51,87.68,73.74,438.0,507.0,378.0,405.0,1495.0,34.03,27.08,86.15,109.93,1248.0,1247.0,24.48,24.79,0.88,0.89,33.32,31.36,120.0,0.2,0.55,0.17,32.47,120.0,0.14,0.57,0.16000000000000003,32.54,0.895,32.51,95.32
219.0,1635.0,100.0,252.0,259.0,88.0,82.87,82.67,81.29,1.381,320.77,88.47,75.78,479.0,540.0,371.0,405.0,1487.0,,29.83,89.28,110.91,1245.0,1246.0,25.09,25.16,0.83,0.84,30.87,29.89,121.0,0.16,0.57,0.19,32.41,120.0,0.17,0.56,0.19,32.51,0.92,32.46,95.18
218.0,1635.0,98.0,259.0,265.0,87.0,82.66,82.46,81.09,1.366,320.25,86.94,73.01,459.0,517.0,387.0,394.0,1488.0,,33.26,80.77,117.92,1245.0,1245.0,25.09,25.16,0.83,0.84,30.87,29.89,121.0,0.14,0.57,0.17,32.39,120.0,0.15,0.59,0.18,32.56,0.9,32.48,95.29
185.0,1641.0,90.0,238.0,265.0,84.0,82.42,82.17,80.58,1.587,318.36,85.92,57.04,488.0,549.0,370.0,388.0,1477.0,,32.77,85.81,102.72,1239.0,1242.0,25.09,25.16,0.83,0.84,30.87,29.89,112.0,0.17,0.56,0.16000000000000003,32.47,113.0,0.16,0.55,0.17,32.41,0.885,32.44,95.36
206.0,1641.0,92.0,216.0,226.0,86.0,82.55,82.39,80.53,1.861,321.86,85.0,58.57,490.0,523.0,340.0,355.0,1477.0,,32.41,87.43,111.46,1232.0,1234.0,24.76,24.84,0.8,0.78,26.95,30.38,107.0,0.14,0.59,0.16000000000000003,32.66,107.0,0.16,0.58,0.17,32.52,0.9,32.59,95.31
231.0,1629.0,107.0,239.0,246.0,88.0,82.65,82.43,80.75,1.679,318.75,87.48,79.44,424.0,388.0,372.0,413.0,1493.0,,29.51,83.38,119.42,1241.0,1244.0,24.76,24.84,0.8,0.78,26.95,30.38,115.0,0.12,0.57,0.18,32.5,115.0,0.09,0.56,0.17,32.44,0.845,32.47,95.58
259.0,1618.0,109.0,259.0,265.0,89.0,82.82,82.62,81.02,1.598,316.43,89.6,80.13,453.0,471.0,389.0,435.0,1493.0,,31.49,91.33,122.7,1244.0,1246.0,24.76,24.84,0.8,0.78,26.95,30.38,120.0,0.16,0.56,0.16000000000000003,32.38,120.0,0.15,0.54,0.17,32.47,0.87,32.43,95.44
248.0,1607.0,106.0,255.0,251.0,89.0,82.63,82.41,80.73,1.68,317.91,88.83,73.25,465.0,472.0,373.0,422.0,1492.0,,30.01,90.83,133.74,1245.0,1247.0,25.68,25.73,0.78,0.81,29.4,32.34,127.0,0.14,0.57,0.17,32.52,126.0,0.13,0.56,0.16000000000000003,32.59,0.865,32.56,95.48
243.0,1627.0,110.0,245.0,234.0,89.0,82.65,82.44,80.54,1.9,317.81,92.39,70.96,493.0,477.0,368.0,420.0,1497.0,,29.74,83.07,131.34,1242.0,1244.0,25.68,25.73,0.78,0.81,29.4,32.34,119.0,0.15,0.55,0.17,32.4,118.0,0.12,0.58,0.16000000000000003,32.58,0.865,32.49,95.47
241.0,1632.0,110.0,237.0,251.0,90.0,82.77,82.56,80.93,1.625,316.24,89.49,71.4,461.0,468.0,364.0,406.0,1503.0,,31.31,76.76,112.6,1248.0,1251.0,25.68,25.73,0.78,0.81,29.4,32.34,115.0,0.16,0.53,0.17,32.46,116.0,0.2,0.54,0.18,32.62,0.89,32.54,95.35
238.0,1634.0,110.0,235.0,248.0,90.0,82.6,82.37,80.88,1.49,316.45,89.65,75.33,422.0,405.0,366.0,423.0,1505.0,,32.03,90.8,119.39,1256.0,1257.0,26.09,26.13,0.78,0.63,31.36,30.87,123.0,0.17,0.55,0.17,32.46,122.0,0.14,0.57,0.18,32.57,0.89,32.52,95.35
244.0,1632.0,109.0,238.0,261.0,90.0,82.27,81.96,80.42,1.537,316.0,89.68,79.48,440.0,385.0,382.0,419.0,1499.0,,33.03,89.28,116.69,1250.0,1252.0,26.09,26.13,0.78,0.63,31.36,30.87,118.0,0.16,0.57,0.16000000000000003,32.39,120.0,0.15,0.54,0.17,32.5,0.875,32.45,95.42
241.0,1638.0,110.0,246.0,265.0,89.0,82.27,81.97,80.42,1.559,318.64,89.65,77.69,449.0,414.0,369.0,428.0,1496.0,33.64,29.87,91.31,123.32,1255.0,1258.0,26.09,26.13,0.78,0.63,31.36,30.87,125.0,0.17,0.57,0.17,32.41,126.0,0.16,0.58,0.16000000000000003,32.54,0.905,32.48,95.26
249.0,1616.0,109.0,256.0,270.0,88.0,82.12,81.79,80.19,1.592,319.99,89.57,88.58,428.0,383.0,395.0,452.0,1502.0,34.69,31.0,75.2,116.67,1249.0,1250.0,25.93,25.88,0.76,0.7,30.87,31.36,114.0,0.22,0.58,0.17,32.55,115.0,0.18,0.59,0.18,32.63,0.96,32.59,94.99
197.0,1636.0,91.0,233.0,258.0,87.0,82.04,81.58,80.39,1.194,327.58,87.48,79.03,508.0,443.0,333.0,399.0,1491.0,32.95,31.75,91.79,117.11,1253.0,1254.0,25.93,25.88,0.76,0.7,30.87,31.36,115.0,0.15,0.55,0.18,32.64,119.0,0.16,0.56,0.18,32.52,0.89,32.58,95.36
165.0,1637.0,75.0,234.0,245.0,85.0,81.89,80.99,79.88,1.101,330.3,84.86,69.26,635.0,515.0,281.0,392.0,1483.0,33.59,28.84,100.79,121.46,1243.0,1245.0,25.93,25.88,0.76,0.7,30.87,31.36,123.0,0.22,0.56,0.18,32.43,121.0,0.16,0.58,0.17,32.39,0.935,32.41,95.1
237.0,1631.0,109.0,216.0,233.0,92.0,82.79,82.45,80.98,1.469,323.88,88.85,60.99,429.0,423.0,346.0,394.0,1493.0,34.95,29.7,86.54,101.46,1235.0,1239.0,25.38,24.96,0.78,0.83,29.89,29.4,104.0,0.2,0.58,0.19,32.61,104.0,0.17,0.59,0.18,32.53,0.955,32.57,95.02
234.0,1615.0,101.0,219.0,261.0,89.0,82.5,82.23,80.83,1.401,319.75,87.7,81.02,451.0,450.0,382.0,400.0,1498.0,33.72,30.69,84.19,101.29,1252.0,1248.0,25.38,24.96,0.78,0.83,29.89,29.4,117.0,0.15,0.56,0.18,32.45,116.0,0.13,0.57,0.17,32.52,0.88,32.49,95.39
199.0,1626.0,90.0,222.0,242.0,87.0,81.91,81.58,80.28,1.295,321.21,86.27,56.61,494.0,481.0,347.0,371.0,1486.0,33.29,29.58,92.35,114.66,1246.0,1245.0,25.38,24.96,0.78,0.83,29.89,29.4,117.0,0.15,0.55,0.17,32.48,117.0,0.16,0.57,0.18,32.54,0.89,32.51,95.35
232.0,1625.0,103.0,224.0,246.0,90.0,82.58,82.24,80.69,1.544,324.26,85.77,69.04,484.0,493.0,361.0,386.0,1496.0,35.17,32.52,86.22,114.78,1239.0,1240.0,25.2,24.85,0.86,0.8,26.95,24.5,113.0,0.14,0.56,0.17,32.3,117.0,0.13,0.58,0.19,32.47,0.885,32.39,95.35
227.0,1599.0,95.0,216.0,248.0,90.0,82.84,82.63,81.22,1.408,344.2125,87.17,76.62,469.0,448.0,354.0,388.0,1484.0,33.48,32.79,86.85,104.58,1241.0,1242.0,25.2,24.85,0.86,0.8,26.95,24.5,97.0,0.16,0.55,0.18,32.42,103.0,0.15,0.57,0.17,32.38,0.89,32.4,95.33
209.0,1608.0,90.0,203.0,223.0,87.0,82.43,82.13,80.7,1.422,324.86,89.87,72.18,544.0,552.0,319.0,370.0,1489.0,33.54,27.39,100.67,106.51,1245.0,1245.0,25.2,24.85,0.86,0.8,26.95,24.5,109.0,0.13,0.54,0.18,32.61,110.0,0.14,0.56,0.17,32.48,0.86,32.55,95.51
